job_title,comp_name,comp_type,region,city,salary,contract,positions,years_of_experience,gender
بائع,شركة بوركت للتجارة,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,4,2,both
أخصائي مبيعات,شركة جلورك الدولية للتشغيل والصيانة شركة شخص واحد,خاص,Makkah,JEDDAH,4000.0,دوام كامل,1,0,both
موظف استقبال,شركة وقت الرياضي,خاص,Makkah,AL HAWIYA,4000.0,دوام كامل,2,0,Male
مهندس كهربائي,مؤسسة صفوة الأيدي للمقاولات العامة,خاص,Eastern Region,DHAHRAN,7000.0,دوام كامل,1,0,Female
محاسب,الشركة السعودية الاماراتية للنقل المتكامل المحدودة,خاص,Riyadh,AR RIYADH,6000.0,دوام كامل,1,2,Male
مهندس معماري,شركة قار المعمار للاستشارات الهندسية,خاص,Madinah,AL MADINA,5000.0,دوام كامل,1,2,Female
مدخل بيانات,مؤسسة خالد عواض اللحياني للمقاولات,خاص,Makkah,MAKKAH AL,4000.0,دوام كامل,1,0,Female
أمين مخزن,شركة اوغاريت كو للمواد الغذائية,خاص,Makkah,JEDDAH,5000.0,دوام كامل,1,0,both
موظف استقبال,شركة الرعاية الحديثة للتشغيل والصيانة (شركة شخص واحد),خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,2,Female
محامي,مكتب نوف خالد اليحي للمحاماة,خاص,Riyadh,AR RIYADH,6000.0,دوام كامل,3,0,Female
مهندس كيميائي,شركة تقنية الدواجن والألبان للتجارة,خاص,Riyadh,AR RIYADH,7000.0,دوام كامل,1,0,both
صيدلي,شركة تقنية الدواجن والألبان للتجارة,خاص,Riyadh,AR RIYADH,7000.0,دوام كامل,1,0,both
أخصائي مبيعات,شركة تقنية الدواجن والألبان للتجارة,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,0,Female
محاسب,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,خاص,Madinah,AL MADINA,4500.0,دوام كامل,2,0,both
أخصائي عمليات موارد بشرية,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,خاص,Madinah,AL MADINA,4500.0,دوام كامل,2,0,both
مأمور سنترال,شركة مطعم بيت الشاورما لتقديم الوجبات,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,10,0,Female
محقق مالي,مركزالمقاصد للاستشارات الاقتصاديه,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,1,2,Female
فني كهربائي تمديدات كهربائية,شركة المصنع السعودي لمستلزمات  الشبكه الهاتفيه والكهربائيه,خاص,Riyadh,AL MUZAHI,5500.0,دوام كامل,1,2,Male
مساعد إداري,مركزالمقاصد للاستشارات الاقتصاديه,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,1,0,Female
مشرف صحة وسلامة مهنية,شركة المصنع السعودي لمستلزمات  الشبكه الهاتفيه والكهربائيه,خاص,Riyadh,AL MUZAHI,8000.0,دوام كامل,1,2,Male
مدير خدمات مشتركة,مدرسةشروق المملكة العالمية لصاحبها ماجد الربيعان,خاص,Makkah,AT TAIF,4000.0,دوام كامل,1,2,Male
سائق شاحنة ثقيلة,مؤسسة تشييد الدمام للنقليات,خاص,Eastern Region,AD DAMMAM,5000.0,دوام كامل,2,2,Male
مدير مطعم,شركة أبعاد الأغذية التجارية,خاص,Eastern Region,DHAHRAN,6000.0,دوام كامل,1,2,Male
مدير تطوير موارد بشرية,جمعية ريادة لبناء وتطوير القدرات الشبابية,خاص,Makkah,MAKKAH AL,4000.0,دوام كامل,1,0,both
أخصائي علاج طبيعي,مركز الراحة للحجامة,خاص,Al Qassim,UNAYZAH,7000.0,دوام كامل,2,2,both
أخصائي تسويق,شركة مطعم بيت الشاورما لتقديم الوجبات,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,10,0,Female
بائع,مؤسسة البيدر لتقديم الوجبات,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,0,both
مساعد إداري,شركة مجوهرات الكوهجي المحدودة,خاص,Eastern Region,AD DAMMAM,12000.0,دوام كامل,1,4,both
فني صيانة ميكانيكية,مؤسسة ربيع محمد صلاح الدين معاد للتجارة,خاص,Makkah,JEDDAH,4900.0,دوام كامل,1,0,Male
مهندس معماري,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,خاص,Riyadh,AR RIYADH,7000.0,دوام كامل,1,4,both
محاسب,شركة اتقان الصيانة للمقاولات,خاص,Riyadh,AR RIYADH,6000.0,دوام كامل,1,2,both
بائع,مؤسسة شذرات للسراميك,خاص,Eastern Region,AD DAMMAM,4000.0,دوام كامل,2,0,both
كاتب اتصال,شركة اساس الخيرات الزراعية,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,2,0,both
محاسب,مؤسسة نرسن للتجارة,خاص,Riyadh,AR RIYADH,7000.0,دوام كامل,1,2,both
كاتب شحن,شركة الناقل العاجل للخدمات اللوجستية,خاص,Aseer,AL MAHALA,4000.0,دوام كامل,1,0,Male
موظف صندوق محاسبة,مؤسسة تسوق الغذائية التجارية,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,0,Female
بائع مأكولات ومشروبات,شركة الفصل الخامس للتجارة,خاص,Aseer,TANUMAH,4500.0,دوام كامل,4,0,Male
مندوب مبيعات,شركة العلاقات المميزه لتقنية المعلومات شركة شخص واحد,خاص,Hail,HAIL,4000.0,دوام كامل,1,2,Female
موظف صندوق محاسبة,مغاسل نسيم الفل للملابس,خاص,Eastern Region,AL KHUBAR,4000.0,دوام كامل,3,0,both
موظف استقبال,مؤسسة استدامة للحلول البيئية والمقاولات,خاص,Eastern Region,AL KHUBAR,4000.0,دوام كامل,1,0,Female
سائق رافعة شوكية,شركة ديالوج الجبيل لقواعد الامداد المحدودة,خاص,Eastern Region,AL JUBAIL,4200.0,دوام كامل,2,4,Male
أخصائي تسويق,شركة قوو للتجارة,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,4,both
مساعد إداري,شركة عبدالرحمن السليمان البسام واولاده,خاص,Eastern Region,AD DAMMAM,5000.0,دوام كامل,1,0,Male
مراقب مالي,مؤسسة صوادر الغروب للمقاولات,خاص,Riyadh,AR RIYADH,4500.0,دوام كامل,3,0,both
موظف صندوق محاسبة,مغاسل نسيم الفل للملابس,خاص,Riyadh,AL KHUBAR,4000.0,دوام كامل,2,0,both
مصنف أطعمة ومشروبات,مؤسسة شفياء مسعود مبارك القحطاني للنقليات,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,0,Female
وسيط عقاري,مؤسسة فانس العقارية,خاص,Riyadh,RUMAH,4000.0,دوام كامل,1,0,Female
مدير فرع,شركة بوركت للتجارة,خاص,Riyadh,AR RIYADH,6500.0,دوام كامل,4,4,Female
أخصائي علاقات عامة,بصمة الريادة للاستشارات الهندسية,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,2,Male
أخصائي عمليات موارد بشرية,سعود ذيب علي القحطاني للاستشارات الإدارية,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,1,2,Male
أخصائي علوم أحياء دقيقة,دار القياس للتجاره فرع شركة ديارات التجاريه,خاص,Riyadh,AR RIYADH,8000.0,دوام كامل,1,4,Male
كيميائي,دار القياس للتجاره فرع شركة ديارات التجاريه,خاص,Riyadh,AR RIYADH,6500.0,دوام كامل,4,4,Male
سكرتير,شركة الأحداث الفاخرة العقارية شركة شخص واحد,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,2,Female
مدير إدارة مشاريع,دار القياس للتجاره فرع شركة ديارات التجاريه,خاص,Riyadh,AR RIYADH,8500.0,دوام كامل,1,7,Male
محامي,شركة الخبراء المتحدون للمحاماة والاستشارات القانونية,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,2,2,both
مساعد إداري,شركة أكواد للمصاعد,خاص,Eastern Region,AD DAMMAM,4000.0,دوام كامل,1,2,Female
أخصائي قانوني,شركة الخبراء المتحدون للمحاماة والاستشارات القانونية,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,2,0,both
بائع,محل خالد سعود عبدالعزيز الرخيص للتجارة,خاص,Hail,HAIL,4000.0,دوام كامل,1,0,Female
مبلط,مؤسسة فاد الخليجيه للمقاولات,خاص,Riyadh,MALHAM,4000.0,دوام كامل,1,0,Male
بناء,مؤسسة فاد الخليجيه للمقاولات,خاص,Riyadh,MALHAM,4000.0,دوام كامل,1,0,Male
مليّس,مؤسسة فاد الخليجيه للمقاولات,خاص,Riyadh,MALHAM,4000.0,دوام كامل,1,0,Male
مهندس معماري,مكتب عبدالمحسن سالم سرحان للاستشارات الهندسية,خاص,Riyadh,AR RIYADH,7000.0,دوام كامل,1,0,Male
سباك,مؤسسة فاد الخليجيه للمقاولات,خاص,Riyadh,MALHAM,4000.0,دوام كامل,2,0,both
نجار هياكل خشبية,مؤسسة فاد الخليجيه للمقاولات,خاص,Riyadh,MALHAM,4000.0,دوام كامل,2,0,Male
محامي,مكتب ناصرمنصور ابراهيم الكنعاني للمحاماه,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,2,0,Male
أخصائي تسويق,شركة دار ماضي العالمية,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,1,2,Female
مدير مالي,شركة إرفاء المحدودة (شركة شخص واحد),خاص,Hail,ABA AL HI,14000.0,دوام كامل,1,7,both
أخصائي مختبرات طبية,شركة مشفي العبير الطبية المحدودة,خاص,Riyadh,AR RIYADH,7000.0,دوام كامل,5,0,both
أخصائي بصريات,شركة مشفي العبير الطبية المحدودة,خاص,Hail,HAIL,7000.0,دوام كامل,5,0,both
أخصائي بصريات,شركة مشفي العبير الطبية المحدودة,خاص,Riyadh,AR RIYADH,7000.0,دوام كامل,5,0,both
مدير مشتريات,شركة اماكن السياحية,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,1,2,both
مصفف شعر,صالون تشرين ثاني للتزيين النسائي,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,2,4,Female
كاتب استعلامات مركز خدمة عملاء,مؤسسة متطلبات الجودة للخدمات التجارية,خاص,Eastern Region,AD DAMMAM,4000.0,دوام كامل,1,0,Female
كاتب موارد بشرية,شركة الركن السويسري,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,0,Male
محاسب,شركة بخت العرب للمقاولات العامة (شركة شخص واحد),خاص,Madinah,AL MADINA,4100.0,دوام كامل,1,2,Female
كاتب موارد بشرية,مكتب ماسية الشرق للاستقدام,خاص,Najran,NAJRAN,5000.0,دوام كامل,1,2,Female
مدير مطعم,شركة أصيلة الغذائية,خاص,Riyadh,AR RIYADH,8000.0,دوام كامل,1,4,both
موظف صندوق محاسبة,مؤسسة التذوق الحلو لتقديم الوجبات,خاص,Riyadh,AL BIYAD,4000.0,دوام كامل,2,0,Male
محاسب,شركة قار المعمار للاستشارات الهندسية,خاص,Madinah,ABA AL BA,4000.0,دوام كامل,1,0,Female
أخصائي علاقات عامة,شركة فخارة لتقديم الوجبات,خاص,Eastern Region,AD DAMMAM,4000.0,دوام كامل,1,0,Female
بائع,شركة فرسان المعرفة للتجارة شركة شخص واحد,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,0,Male
أخصائي علاج طبيعي,مجمع ارجوان سامي بن نائف العتيبي الطبي,خاص,Riyadh,AL KHARJ,4000.0,دوام كامل,1,0,Female
مساعد إداري,مجمع الرؤية الطبي,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,2,2,Female
بائع,مؤسسة ريان سعد عواد الدهام للحلويات,خاص,Riyadh,AR RIYADH,4500.0,دوام كامل,2,2,Male
أخصائي تسويق,مكتب سلطان مطلق غيلان العتيبي للخدمات التجارية,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,2,2,Female
محاسب,شركه شرز للتجاره والمقاولات المحدوده,خاص,Riyadh,AR RIYADH,4500.0,دوام كامل,2,0,both
موظف استقبال,مجمع الرؤية الطبي,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,3,2,Female
محاسب,شركة عبدالعزيز عبدالله المهنا للتجاره,خاص,Riyadh,AR RIYADH,5500.0,دوام كامل,1,0,both
محاسب,شركة نجمة العالم للتجارة,خاص,Eastern Region,AD DAMMAM,4500.0,دوام كامل,1,0,both
مشرف مدخلي البيانات,خالد عوض الجوهي للمقاولات,خاص,Riyadh,HAFIRAT N,4500.0,دوام كامل,5,0,both
حارس أمن,جمعية حماية الاسرة الخيرية,خاص,Al Qassim,AS SAFRA,4000.0,دوام كامل,1,2,Female
مندوب مبيعات,شركة اليقين المحدودة شركة شخص احد,خاص,Madinah,AL MADINA,4000.0,دوام كامل,1,0,both
أخصائي خدمة عملاء,شركة نخبة الأركان العقارية (شركة شخص واحد),خاص,Riyadh,AL BIDI'A,4500.0,دوام كامل,4,0,both
بائع,مؤسسة شفياء مسعود مبارك القحطاني للنقليات,خاص,Riyadh,AR RIYADH,6500.0,دوام كامل,1,0,Female
سكرتير,شركة اراك الخليج للتشغيل والصيانة شركة شخص واحد,خاص,Riyadh,AR RIYADH,4500.0,دوام كامل,1,2,both
مهندس معماري,مكتب هندسي عبدالمحسن سالم موسى سرحان,خاص,Riyadh,ABA ASLAB,7000.0,دوام كامل,1,2,Male
فني مختبر طبي,مجمع ابتسامة العائلة الطبي,خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,2,0,both
بائع,شركة فيض الغذاء المحدودة شركة شخص واحد,خاص,Makkah,JEDDAH,4200.0,دوام كامل,6,2,Male
مساعد إداري,شركة روافد الصحة العالمية(شركة شخص واحد),خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,1,2,Female
أخصائي عمليات موارد بشرية,شركـة ذوق للتجارة,خاص,Riyadh,AR RIYADH,5556.0,دوام كامل,1,0,Female
فني تصميم داخلي,شركة نمو للبحوث والدراسات (شركة شخص واحد),خاص,Riyadh,AR RIYADH,5000.0,دوام كامل,1,2,both
محامي,شركة فيصل عبد الله الفوزان وشركاؤه للمحاماة,خاص,Riyadh,AR RIYADH,4000.0,دوام كامل,1,0,both
